date,year,regime,policyId,economicScenarioId,source_alert_state,applied_alert_state,hedge_ratio,ccw_daily_return_pct,underlying_daily_return_pct,gross_hedged_daily_return_pct,net_hedged_daily_return_pct,unhedged_equity,gross_hedged_equity,net_hedged_equity,hedge_notional,delta_hedge_notional,required_margin,funding_daily,basis_daily,collateral_effect_daily,fee_cost,slippage_cost,funding_effect,basis_effect,collateral_effect,net_implementation_cost,net_implementation_cost_pct_of_equity
2020-06-02,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.197068,-0.602565,-0.197068,-0.197068,0.865978,0.842519,0.840772,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-07,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.572351,-2.119171,-1.572351,-1.572351,0.852361,0.829272,0.827552,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-08,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.24499,2.503838,2.24499,2.24499,0.871497,0.847889,0.846131,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-09,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.503599,0.351167,0.503599,0.503599,0.875886,0.852159,0.850392,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-10,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.635375,0.432277,0.635375,0.635375,0.881451,0.857573,0.855795,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-11,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.844961,-1.491084,-0.844961,-0.844961,0.874003,0.850327,0.848564,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-12,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.515922,-0.769831,-1.515922,-1.515922,0.860754,0.837437,0.835701,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-13,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.798502,-1.147979,-0.798502,-0.798502,0.853881,0.83075,0.829027,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-14,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.254534,-0.254534,-0.254534,-0.254534,0.851707,0.828635,0.826917,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-15,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.806046,-2.248804,-1.806046,-1.806046,0.836325,0.81367,0.811983,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-16,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,3.411375,3.671072,3.411375,3.411375,0.864855,0.841427,0.839683,0,0,0,0.000296,0,0,0,0,0,0,0,0,0
2020-06-17,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.919393,-1.217081,-0.919393,-0.919393,0.856904,0.833691,0.831963,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-18,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.173085,-0.223048,-0.173085,-0.173085,0.855421,0.832248,0.830523,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-19,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.637635,-0.037258,-0.637635,-0.637635,0.849966,0.826942,0.825227,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-20,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.94212,-1.091529,-0.94212,-0.94212,0.841958,0.819151,0.817452,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-21,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.808582,0.656761,0.808582,0.808582,0.848766,0.825774,0.824062,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-22,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.270133,1.320997,1.270133,1.270133,0.859547,0.836263,0.834529,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-23,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.717162,1.768277,1.717162,1.717162,0.874307,0.850623,0.848859,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-24,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-2.885731,-3.226141,-2.885731,-2.885731,0.849076,0.826076,0.824363,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-25,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.305479,-1.404223,-1.305479,-1.305479,0.837992,0.815292,0.813601,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-06-26,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.154508,-0.10451,-0.154508,-0.154508,0.836697,0.814032,0.812344,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-05,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.798414,-0.798414,-0.798414,-0.798414,0.830017,0.807533,0.805858,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-06,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.734942,2.786412,2.734942,2.734942,0.852717,0.829618,0.827898,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-07,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.0162,0.0162,0.0162,0.0162,0.852855,0.829753,0.828032,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-08,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.229901,2.229901,2.229901,2.229901,0.871873,0.848255,0.846496,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-09,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.611379,-0.760537,-0.611379,-0.611379,0.866543,0.843069,0.841321,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-10,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-2.559396,-2.315061,-2.559396,-2.559396,0.844365,0.821492,0.819788,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-11,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.539363,0.539363,0.539363,0.539363,0.848919,0.825923,0.82421,0,0,0,0.000221,0,0,0,0,0,0,0,0,0
2020-07-12,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.157148,-0.157148,-0.157148,-0.157148,0.847585,0.824625,0.822915,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-13,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.27193,1.221167,1.27193,1.27193,0.858365,0.835113,0.833382,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-14,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.127682,-1.276139,-1.127682,-1.127682,0.848686,0.825696,0.823984,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-15,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.229371,0.179231,0.229371,0.229371,0.850632,0.82759,0.825874,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-16,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.539713,-1.539713,-1.539713,-1.539713,0.837535,0.814847,0.813158,0,0,0,0.000296,0,0,0,0,0,0,0,0,0
2020-07-17,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.707619,0.858984,0.707619,0.707619,0.843462,0.820613,0.818912,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-18,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.087351,0.087351,0.087351,0.087351,0.844198,0.82133,0.819627,0,0,0,0.000255,0,0,0,0,0,0,0,0,0
2020-07-19,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.321001,-0.370916,-0.321001,-0.321001,0.841489,0.818694,0.816996,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-20,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.241794,0.191623,0.241794,0.241794,0.843523,0.820673,0.818972,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-21,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.799247,3.005464,2.799247,2.799247,0.867136,0.843646,0.841897,0,0,0,0.000277,0,0,0,0,0,0,0,0,0
2020-07-22,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.697748,-0.896552,-0.697748,-0.697748,0.861085,0.837759,0.836022,0,0,0,-0.000292,0,0,0,0,0,0,0,0,0
2020-07-23,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.803972,1.803972,1.803972,1.803972,0.876619,0.852872,0.851104,0,0,0,0.000279,0,0,0,0,0,0,0,0,0
2020-07-24,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.285994,0.215585,-0.285994,-0.285994,0.874112,0.850433,0.84867,0,0,0,0.000082,0,0,0,0,0,0,0,0,0
2020-07-25,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.678646,0.729314,0.678646,0.678646,0.880044,0.856205,0.854429,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-26,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.972814,3.166997,1.972814,1.972814,0.897406,0.873096,0.871286,0,0,0,-0.000215,0,0,0,0,0,0,0,0,0
2020-07-27,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.07093,4.751086,1.07093,1.07093,0.907016,0.882446,0.880616,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-28,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.716829,6.024967,1.716829,1.716829,0.922588,0.897596,0.895735,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-29,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.070692,0.959222,0.070692,0.070692,0.92324,0.898231,0.896368,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-30,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.284231,-0.724964,-0.284231,-0.284231,0.920616,0.895678,0.893821,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-07-31,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.630628,0.221352,0.630628,0.630628,0.926422,0.901326,0.899457,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-09,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.44118,-1.244478,-0.44118,-0.44118,0.922335,0.89735,0.895489,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-10,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,1.651652,2.739667,1.651652,1.651652,0.937568,0.912171,0.910279,0,0,0,0.000472,0,0,0,0,0,0,0,0,0
2020-08-11,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-1.02585,-2.36939,-1.02585,-1.02585,0.92795,0.902813,0.900941,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-12,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.280589,-0.630306,-0.280589,-0.280589,0.925347,0.90028,0.898413,0,0,0,0.000613,0,0,0,0,0,0,0,0,0
2020-08-13,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.333705,-0.483279,-0.333705,-0.333705,0.922259,0.897276,0.895415,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-14,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.152439,1.730044,0.152439,0.152439,0.923664,0.898644,0.89678,0,0,0,0.000706,0,0,0,0,0,0,0,0,0
2020-08-15,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.306849,0.664905,0.306849,0.306849,0.926499,0.901401,0.899532,0,0,0,0.00177,0,0,0,0,0,0,0,0,0
2020-08-16,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.433256,0.17783,0.433256,0.433256,0.930513,0.905306,0.903429,0,0,0,0.001646,0,0,0,0,0,0,0,0,0
2020-08-17,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,1.617824,2.979713,1.617824,1.617824,0.945567,0.919953,0.918045,0,0,0,0.00209,0,0,0,0,0,0,0,0,0
2020-08-18,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.095041,-0.316027,0.095041,0.095041,0.946466,0.920827,0.918918,0,0,0,0.00505,0,0,0,0,0,0,0,0,0
2020-08-19,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.491573,-2.149209,-0.491573,-0.491573,0.941813,0.9163,0.914401,0,0,0,0.004179,0,0,0,0,0,0,0,0,0
2020-08-20,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.169174,-0.483885,0.169174,0.169174,0.943406,0.917851,0.915947,0,0,0,0.000894,0,0,0,0,0,0,0,0,0
2020-08-21,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-2.014877,-0.921737,-2.014877,-2.014877,0.924398,0.899357,0.897492,0,0,0,0.000442,0,0,0,0,0,0,0,0,0
2020-08-22,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.31028,-0.913242,-0.31028,-0.31028,0.92153,0.896566,0.894707,0,0,0,0.000371,0,0,0,0,0,0,0,0,0
2020-08-23,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.111977,-0.111977,-0.111977,-0.111977,0.920498,0.895563,0.893706,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-24,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,1.206392,1.513388,1.206392,1.206392,0.931603,0.906367,0.904487,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-25,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-2.173168,-2.909446,-2.173168,-2.173168,0.911357,0.88667,0.884831,0,0,0,0.000302,0,0,0,0,0,0,0,0,0
2020-08-26,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.128081,-0.12249,0.128081,0.128081,0.912525,0.887805,0.885964,0,0,0,0.001199,0,0,0,0,0,0,0,0,0
2020-08-27,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.001846,-0.04818,0.001846,0.001846,0.912541,0.887822,0.885981,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-08-28,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.557518,-0.657863,-0.557518,-0.557518,0.907454,0.882872,0.881041,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-06,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.852598,-1.102088,-0.852598,-0.852598,0.899717,0.875345,0.87353,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-07,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-1.152535,-1.59824,-1.152535,-1.152535,0.889347,0.865256,0.863462,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-08,2020,Bull market,stress30_crisis40,BASE,watch,normal,0,-0.924558,-0.625838,-0.924558,-0.924558,0.881125,0.857256,0.855479,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-09,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.635173,2.224222,2.635173,2.635173,0.904344,0.879846,0.878022,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-10,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,2.598753,2.547428,2.598753,2.598753,0.927846,0.902711,0.90084,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-11,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-2.747254,-2.15992,-2.747254,-2.747254,0.902355,0.877912,0.876091,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-12,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.455014,0.404483,0.455014,0.455014,0.906461,0.881906,0.880078,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-13,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.33252,0.131049,0.33252,0.33252,0.909475,0.884839,0.883004,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-14,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,3.267739,3.475521,3.267739,3.267739,0.939195,0.913753,0.911858,0,0,0,0.00027,0,0,0,0,0,0,0,0,0
2020-09-15,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.030597,1.59273,1.030597,1.030597,0.948874,0.92317,0.921256,0,0,0,-0.000104,0,0,0,0,0,0,0,0,0
2020-09-16,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.149506,0.945267,1.149506,1.149506,0.959781,0.933782,0.931846,0,0,0,-0.000061,0,0,0,0,0,0,0,0,0
2020-09-17,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.435616,-1.233327,-0.435616,-0.435616,0.9556,0.929714,0.927787,0,0,0,0.000129,0,0,0,0,0,0,0,0,0
2020-09-18,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.870666,1.123855,0.870666,0.870666,0.96392,0.937809,0.935864,0,0,0,0.000076,0,0,0,0,0,0,0,0,0
2020-09-19,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.520785,1.673908,1.520785,1.520785,0.97858,0.952071,0.950097,0,0,0,-0.000115,0,0,0,0,0,0,0,0,0
2020-09-20,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.927662,-2.271603,-1.927662,-1.927662,0.959716,0.933718,0.931782,0,0,0,-0.000124,0,0,0,0,0,0,0,0,0
2020-09-21,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-2.390595,-2.439473,-2.390595,-2.390595,0.936773,0.911397,0.909507,0,0,0,-0.000261,0,0,0,0,0,0,0,0,0
2020-09-22,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-1.078061,-1.127571,-1.078061,-1.078061,0.926674,0.901571,0.899702,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-23,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.243355,0.243355,0.243355,0.243355,0.928929,0.903765,0.901892,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-09-24,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.940545,-0.990099,-0.940545,-0.940545,0.920192,0.895265,0.893409,0,0,0,0.000255,0,0,0,0,0,0,0,0,0
2020-09-25,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,2020,Bull market,stress30_crisis40,BASE,watch,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.990323,2.461566,0.990323,0.990323,0.929305,0.904131,0.902256,0,0,0,-0.000444,0,0,0,0,0,0,0,0,0
2020-10-11,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.184972,0.127602,-0.184972,-0.184972,0.927586,0.902459,0.900588,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-12,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.684956,1.160134,0.684956,0.684956,0.93394,0.90864,0.906756,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-13,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.246167,-1.281494,-0.246167,-0.246167,0.93164,0.906403,0.904524,0,0,0,0.000627,0,0,0,0,0,0,0,0,0
2020-10-14,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.052351,1.474147,0.052351,0.052351,0.932128,0.906878,0.904998,0,0,0,0.000635,0,0,0,0,0,0,0,0,0
2020-10-15,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.273853,-1.079792,0.273853,0.273853,0.934681,0.909361,0.907476,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-16,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,3.131234,-0.385779,3.131234,3.131234,0.963948,0.937836,0.935891,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-17,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,-0.253659,-0.303657,-0.253659,-0.253659,0.961503,0.935457,0.933517,0,0,0,0.000359,0,0,0,0,0,0,0,0,0
2020-10-18,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,0.982287,1.03293,0.982287,0.982287,0.970948,0.944646,0.942687,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-19,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.806293,2.062216,1.806293,1.806293,0.988486,0.961709,0.959715,0,0,0,-0.000125,0,0,0,0,0,0,0,0,0
2020-10-20,2020,Bull market,stress30_crisis40,BASE,watch,watch,0,1.699745,2.110445,1.699745,1.699745,1.005287,0.978055,0.976027,0,0,0,-0.000736,0,0,0,0,0,0,0,0,0
2020-10-21,2020,Bull market,stress30_crisis40,BASE,normal,watch,0,1.272539,4.544502,1.272539,1.272539,1.01808,0.990501,0.988448,0,0,0,-0.000948,0,0,0,0,0,0,0,0,0
2020-10-22,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.625384,3.761479,0.625384,0.625384,1.024447,0.996696,0.994629,0,0,0,0.00167,0,0,0,0,0,0,0,0,0
2020-10-23,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,7.026583,0.189372,7.026583,7.026583,1.096431,1.06673,1.064518,0,0,0,0.00321,0,0,0,0,0,0,0,0,0
2020-10-24,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.514051,0.362598,0.514051,0.514051,1.102067,1.072213,1.06999,0,0,0,0.00289,0,0,0,0,0,0,0,0,0
2020-10-25,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.054071,0.003843,0.054071,0.054071,1.102663,1.072793,1.070568,0,0,0,0.000776,0,0,0,0,0,0,0,0,0
2020-10-26,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,1.695978,1.644952,1.695978,1.695978,1.121364,1.090987,1.088725,0,0,0,0.000494,0,0,0,0,0,0,0,0,0
2020-10-27,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,1.412072,1.361213,1.412072,1.412072,1.137198,1.106393,1.104099,0,0,0,0.000483,0,0,0,0,0,0,0,0,0
2020-10-28,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-1.668324,-1.865184,-1.668324,-1.668324,1.118226,1.087935,1.085679,0,0,0,0.000403,0,0,0,0,0,0,0,0,0
2020-10-29,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,0.791669,0.741248,0.791669,0.791669,1.127079,1.096547,1.094274,0,0,0,0.0003,0,0,0,0,0,0,0,0,0
2020-10-30,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,2020,Bull market,stress30_crisis40,BASE,normal,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,2020,Bull market,stress30_crisis40,BASE,normal,normal,0,-0.31202,-0.91255,-0.31202,-0.31202,1.123562,1.093126,1.090859,0,0,0,0.003634,0,0,0,0,0,0,0,0,0
